piano,Do3	piano	piano,Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Re4		
		
		
Mi4		
		
		
Fa#4		
		
		
Mi4		
		
		
Do3		Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Re4		
		
		
Mi4		
		
		
Fa#4		
		
		
Mi4		
		
		
piano,Do3	piano,Do5	piano,Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Do3	Re5	Do3
		
		
Sol3		
		
		
Do3	Mi5	Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Do4		
	Fa#5	
		
Re4		
		
	Sol5	
Mi4		
		
		
Fa#4	Fa#5	
		
		
Mi4		
	Re5	
		
Do4		
		
	La4	
Sol3		
		
		
Do3	Mi5	Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Re4		
		
		
Mi4		
		
		
Fa#4		
		
		
Mi4		
		
		
Do3	-	Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Re4		
		
		
Mi4		
		
		
Fa#4		
		
		
Mi4		
		
		
piano,Do3	piano,Do5	piano,Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Do3	Re5	Do3
		
		
Sol3		
		
		
Do3	Mi5	Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Do4		
	Fa#5	
		
Re4		
		
	Sol5	
Mi4		
		
		
Fa#4	Fa#5	
		
		
Mi4		
	Re5	
		
Do4		
		
	La4	
Sol3		
		
		
Do3	La5	Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Re4		
		
		
Mi4		
		
		
Fa#4		
		
		
Mi4		
		
		
Do3	-	Do3
		
		
Sol3		
		
		
Do4		
		
		
Sol3		
		
		
Re4		
		
		
Mi4		
		
		
Fa#4		
		
		
Mi4		
		
		